file	status	slides	text_chars	sample
D:\Project\Project-On\CANTIQUE D'ADORATION\O simba ngai na loboko.ppt	OK	6	706	404.O SIMBA NGAI NA LOBOKO ( A ) * O simba ngai na loboko, Yo Tata na ngai. Yo nde ebombelo na ngai, Kengelaka ngai Bikisa ngai na mabe, Nazali wa Yo Mpo ete ngai nabunga te. Simba loboko. | Simba loboko o o Tata (x2) Mp
D:\Project\Project-On\CANTIQUE D'ADORATION\O vous qui n'avez pas la paix.ppt	OK	10	1129	76. Ô VOUS QUI N’AVEZ PAS LA PAIX ( Eb ) O vous qui n’avez pas la paix, Venez, Jésus la donne Pure, profonde et pour jamais, Venez, Jésus pardonne. | Quand Toi seul remplis un cœur Il déborde de bonheur Et l’effroi ne l’
D:\Project\Project-On\CANTIQUE D'ADORATION\O Yesu wami mvulusi.ppt	OK	8	687	O YESU WAMI MVULUSI O Yesu wami mvulusi, Ibanzanga na de, Zinzungu zi wandungu Iwa mu Ngetesemane | Chœur Kilendi vilakana ko, Kingongo kiaku Ye, Zinzungu zi wandungulwa mu Ngetesemane | Wafukama wasambila, Mu wonga waku
D:\Project\Project-On\CANTIQUE D'ADORATION\Oh gloire à toi divin sauveur.ppt	OK	8	1029	421.OH! GLOIRE A TOI DIVIN SAUVEUR ( G ) * Oh! Gloire à Toi Divin Sauveur Reviens, nous T’attendons Toi qui nous a si tant aimé Reviens: nous T’attendons | Reviens, Seigneur, vers Tes enfants Nous T’attendons les cœurs b
D:\Project\Project-On\CANTIQUE D'ADORATION\Oh oui c'est Jésus.ppt	OK	1	187	400. OH ! OUI, C’EST JESUS ! ( C ) Oh ! Oui, c’est Jésus ! Oh oui, c’est Jésus ! C’est Jésus dans mon âme; Quand j’ai touché le bord de Son Vêtement, Son amour est descendu en moi.
D:\Project\Project-On\CANTIQUE D'ADORATION\Oh oui oh oui merci Seigneur (2).ppt	OK	8	981	398.OH OUI, OH OUI MERCI SEIGNEUR ( E ) * Oh oui, oh oui merci Seigneur (x2) Oui mon Seigneur je Te loue Pour ma prédestination. } x2 | * Quand je vois le monde aujourd’hui sous mes pieds (x2) Oui mon Seigneur je Te loue
D:\Project\Project-On\CANTIQUE D'ADORATION\Oh oui oh oui merci Seigneur.ppt	OK	8	981	398.OH OUI, OH OUI MERCI SEIGNEUR ( E ) * Oh oui, oh oui merci Seigneur (x2) Oui mon Seigneur je Te loue Pour ma prédestination. } x2 | * Quand je vois le monde aujourd’hui sous mes pieds (x2) Oui mon Seigneur je Te loue
D:\Project\Project-On\CANTIQUE D'ADORATION\Oh oui, oh oui merci Seigneur.ppt	OK	8	893	212. MERCI POUR MA PREDESTINATION ( D ) * Oh oui, oh oui merci Seigneur (x2) Oui mon Seigneur je Te loue pour ma prédestination(x2) | * Quand je vois le monde aujourd’hui sous mes pieds (x2) Oui mon Seigneur je Te loue p
D:\Project\Project-On\CANTIQUE D'ADORATION\Oh par la foi, je regarde là et je vois.ppt	OK	8	1077	535. OH PAR LA FOI Oh par la foi, Je regarde là et je vois Un homme suspendu sur une croix Le prophète me dit : « Cet homme est et ce Roi a pris ta place » | Refrain Alléluia ! Merci Seigneur de ce que Tu as pris ma plac
D:\Project\Project-On\CANTIQUE D'ADORATION\Oh quel beau soleil (2).ppt	OK	8	1068	156. OH ! QUEL BEAU SOLEIL ( Bb ) Dans mon âme un beau soleil brille ; Son rayon doux et joyeux Répand un éclat qui scintille : C’est le sourire de Dieu. | Oh ! Quel beau soleil dans mon âme ! Il resplendit, illuminant t
D:\Project\Project-On\CANTIQUE D'ADORATION\Oh quel beau soleil.ppt	OK	8	1068	156. OH ! QUEL BEAU SOLEIL ( Bb ) Dans mon âme un beau soleil brille ; Son rayon doux et joyeux Répand un éclat qui scintille : C’est le sourire de Dieu. | Oh ! Quel beau soleil dans mon âme ! Il resplendit, illuminant t
D:\Project\Project-On\CANTIQUE D'ADORATION\Oh veux-tu veiller avec moi.ppt	OK	1	189	500.OH VEUX-TU VEILLER AVEC MOI ? ( Bb ) * Oh veux-tu veiller avec moi une heure, Comme je vais là-bas, comme je vais là-bas ? Oh veux-tu veiller avec moi une heure, Comme je vais prier ?
D:\Project\Project-On\CANTIQUE D'ADORATION\On t'a parlé de l'enfant Moïse.ppt	OK	8	2441	501.ON T’A PARLE DE L’ENFANT MOISE ( Ab ) * On t’a parlé de l’enfant Moise dans les joncs Et de l’intrépide David avec sa fronde. De l’histoire que tu chantes sur Joseph et ses songes, Ainsi que celle de Jonas et la bale
D:\Project\Project-On\CANTIQUE D'ADORATION\Où cherchez-vous le bonheur.ppt	OK	6	995	74. OU CHERCHEZ-VOUS LE BONHEUR ? ( F ) Où cherchez-vous le bonheur ? Dans ce monde où tout passe ? Avez-vous dans votre cœur Pour Jésus une place ? A votre porte Il se tient Sans se lasser, il revient Pour Jésus, votre 
D:\Project\Project-On\CANTIQUE D'ADORATION\Où irai-je.ppt	OK	7	916	75. OU IRAI-JE ? ( A ) Où irai-je ? (2x) Cherchant un refuge pour mon âme Réclamant un ami fidèle Où irai-je qu’à Toi Seigneur ? (2x) | Vivant ici bas, dans ce monde des péchés A peine pouvons-nous nous consoler Luttant 
D:\Project\Project-On\CANTIQUE D'ADORATION\Oui certainement.ppt	OK	1	252	405.OUI CERTAINEMENT ( E ) * Oui certainement la présence du Seigneur est ici Je peux sentir Sa Toute puissance et Sa grâce Je peux entendre les ailes des Anges Et Sa gloire sur le visage Oui certainement la présence du 
D:\Project\Project-On\CANTIQUE D'ADORATION\Oui c'est déjà fait.ppt	OK	7	991	209. OUI C’EST DEJA FAIT ( E ) Oui, c’est déjà fait (Alléluia) Oui, c’est déjà fait (Alléluia) La victoire remportée, la bataille terminée Oui, c’est déjà fait (Alléluia) | Pour ma délivrance (Alléluia) Pour ma délivranc
D:\Project\Project-On\CANTIQUE D'ADORATION\Oui j'aime l'homme de Galilée.ppt	OK	1	201	252. OUI J’AIME L’HOMME DE GALILEE ( Ab ) Oui, j’aime, j’aime l’homme de Galilée, Oui, j’aime, j’aime l’homme de Galilée, Mon fardeau enlevé, mes péchés effacés Oui, j’aime, j’aime l’homme de Galilée.
D:\Project\Project-On\CANTIQUE D'ADORATION\Oui le bonheur et la grâce.ppt	OK	2	379	406.OUI, LE BONHEUR ET LA GRACE ( G ) * Oui, le bonheur et la grâce M’accompagneront, Tous les jours, Tous les jours de ma vie. Le bonheur et la grâce M’accompagneront, Tous les jours, Tous les jours de ma vie. | * J’hab
D:\Project\Project-On\CANTIQUE D'ADORATION\Oui tu es digne de régner.ppt	OK	1	179	407.OUI TU ES DIGNE DE REGNER ( G ) Oui, Tu es digne de régner Dans notre cœur Tu es le Roi de gloire, Alléluia Jésus Tu es le Maître en moi Alléluia, Alléluia a a a a Alléluia !
D:\Project\Project-On\CANTIQUE D'ADORATION\Oui, je l'aime.ppt	OK	1	121	OUI, JE L’AIME (Variante) ( ) Oh ! Je L’aime Oui, je L’aime Parce qu’Il m’a aimé Et a donné Sa vie pour moi A Golgotha
D:\Project\Project-On\CANTIQUE D'ADORATION\Our god reign.ppt	OK	1	205	295.OUR GOD REIGN Our God reign (x2) Our God reign(x2) He is the Light (x2) He is the Light(x2) He is the word (x2) He is the word(x2) Yesterday, today and for ever (x2) Yesterday, today and for ever (x2)
D:\Project\Project-On\CANTIQUE D'ADORATION\Ouvre les eucluses des cieux.ppt	OK	1	114	Ouvre les écluses des cieux Ouvre les écluses des cieux Laisse qu’il pleuve Tinda mbula ya molimo Ebeta , ebeta
D:\Project\Project-On\CANTIQUE D'ADORATION\Ozali kati na mwasi na libala.ppt	OK	10	1130	408.OZALI KATI NA MWASI NA LIBALA ( Eb ) * Ozali kati na Mwasi na libala na Yesu? Ekozala mpona yo esengo to Mokolo ya nsomo ? Elamba na yo ekozala pembe Tango akozonga? Tango ekoki belema mpon’ Elambo | Nkolo Akoya, All
D:\Project\Project-On\CANTIQUE D'ADORATION\Paix dans la vallée.ppt	OK	6	1250	77. PAIX DANS LA VALLE ( Eb ) * Eh bien ! Fatigué mais je dois suivre mon chemin Jusqu’à ce que le Seigneur vienne me prendre, Oh! Oui Le matin est brillant, l’Agneau est la lumière; Et la nuit est aussi claire que le jo
D:\Project\Project-On\CANTIQUE D'ADORATION\Par le nom de Jésus.ppt	OK	2	261	549.PAR LE NOM DE JESUS Par le nom de Jésus Par le nom de Jésus Dieu donne la victoire Par le nom de Jésus Par le nom de Jésus Dieu donne le victoire | Quand Satan nous tend un piège C’est ce nom qui nous protège Ce beau
D:\Project\Project-On\CANTIQUE D'ADORATION\Par l'eau.ppt	OK	8	2261	78. PAR L’EAU ( F ) * Jadis des jeunes filles puisaient De l’eau vers le soir, dit-on. Isaac envoya Eliezer Pour intercepter Rebecca Et lui dire: « Vois ces précieuses perles, C’est mon Maître qui m’envoie; Ne veux-tu pa
D:\Project\Project-On\CANTIQUE D'ADORATION\Par son sang.ppt	OK	1	191	503.PAR SON SANG ( E ) Par Son Sang, par Son Sang, Nous pouvons approcher dans Sa présence, par Son Sang; Jésus fraya pour moi le chemin; Je puis m’approcher dans Sa présence, par Son Sang.
D:\Project\Project-On\CANTIQUE D'ADORATION\Parce qu'il vit.ppt	OK	5	772	269. PARCE QU’IL VIT ( Bb) Parce qu’Il vit Je n’ai rien à craindre Mes lendemains sont assurés Entre Ses Mains Il tient ma vie Pour ce temps et l’éternité Je sais qu’Il vit | * Le Fils de Dieu/ le Seigneur Jésus/ Pour ra
D:\Project\Project-On\CANTIQUE D'ADORATION\Parlons de Jésus.ppt	OK	5	911	184. PARLONS DE JESUS ( Bb ) * Parlons de Jésus, Il est le Roi des rois Le Seigneur des seigneurs Durant l’éternité, Le grand JE SUIS, la porte, La Vie, La Vérité. Parlons de Jésus pour toujours. | * Parlons de Jésus, Qu
D:\Project\Project-On\CANTIQUE D'ADORATION\Pas par la force.ppt	OK	1	219	409.PAS PAR LA FORCE ( D ) * Pas par la force Ni par la puissance Mais par Mon Esprit dit le Seigneur. Cette montagne disparaîtra Je construirai mon temple en vous Et tout ce que j’ai promis S’accomplira.
D:\Project\Project-On\CANTIQUE D'ADORATION\Pécheur je voudrais te guérir.ppt	OK	4	1100	80. PECHEUR JE VOUDRAIS TE GUERIR ( Ab ) Pécheur, Je voudrais te guérir ; J’ai vu tes larmes, tes souffrances, Mais pour avoir la délivrance, Il faut apprendre à M’obéir. Voici, Je Me tiens à la porte, Je suis ton Maître
D:\Project\Project-On\CANTIQUE D'ADORATION\Pélérin sur cette terre.ppt	OK	4	937	81. PELERIN SUR CETTE TERRE( E ) * Pèlerin sur cette terre, Je m’avance vers le Ciel, Vers le Pays de lumière, Séjour éternel ! Ici d’ennemis sans nombre Je me vois environné, Ma route souvent est sombre, Mais je suis ai
D:\Project\Project-On\CANTIQUE D'ADORATION\Pelisa mwinda ya mondimi (2).ppt	OK	6	613	PELISA MWINDA YA MONDIMI Pelisa mwinda kati na mokili, Pela mwinda (x2) Pelisa mwinda kati na masumu ! Pela mwinda (x2) | Chœur Pelisa mwinda ya mondimi, Pelisa mwinda yango, Kati na bato ya masumu, Pelisa mwinda na yo |
D:\Project\Project-On\CANTIQUE D'ADORATION\Pelisa mwinda ya mondimi.ppt	OK	6	613	PELISA MWINDA YA MONDIMI Pelisa mwinda kati na mokili, Pela mwinda (x2) Pelisa mwinda kati na masumu ! Pela mwinda (x2) | Chœur Pelisa mwinda ya mondimi, Pelisa mwinda yango, Kati na bato ya masumu, Pelisa mwinda na yo |
D:\Project\Project-On\CANTIQUE D'ADORATION\Pendant ces derniers jours du temps.ppt	OK	6	903	504.PENDANT CES DERNIERS JOURS DU TEMPS (Ab ) * Pendant ces derniers jours du temps, Quelle joie l’espoir glorieux procure, bientôt, ô vérité sublime ! Roi des rois, Seigneur des seigneurs Il règne. | Il vient bientôt, I
D:\Project\Project-On\CANTIQUE D'ADORATION\Père laisse que le feu tombe.ppt	OK	2	361	410.PERE LAISSE QUE LE FEU TOMBE ( F ) Père laisse que le Feu tombe Père laisse que le Feu tombe Que le Feu tombe Que le Feu tombe Que le Feu de Pentecôte tombe. | Father let the Fire Fall. The Fire Fall The Fire Fall Le
D:\Project\Project-On\CANTIQUE D'ADORATION\Pluie de bénédictions.ppt	OK	8	1082	82. PLUIE DE BENEDICTIONS ( Bb ) * Y aura pluie de bénédictions, C’est la promesse d’amour; Le Sauveur nous enverra du Ciel Le temps de rafraîchissement. | Pluies de bénédictions, Oui, nous désirons ces pluies, Les goutt
D:\Project\Project-On\CANTIQUE D'ADORATION\Pluie d'onction.ppt	OK	1	75	Pluie d’onction Pluie d’onction descend sur moi (x2) Je n’ai pas peur (x2)
D:\Project\Project-On\CANTIQUE D'ADORATION\plus de vieillesse.ppt	OK	6	968	30. JAMAIS VIEILLIR ( E ) J’ai entendu parler d’un pays si lointain, C’est une belle maison pour l’âme Edifié par Jésus, là nous ne mourons point Là-bas nous ne vieillirons jamais. | Plus de vieillesse, Plus de vieilless
D:\Project\Project-On\CANTIQUE D'ADORATION\Plus tard.ppt	OK	8	1316	83. PLUS TARD ( F ) * Tentés, éprouvés, nous nous demandons Pourquoi c’est ainsi le long du jour, Pendant qu’il y en a d’autres comme nous, Quoique dans le mal, sont impunis. | Plus tard nous saurons ce qu’il en est, Plu
D:\Project\Project-On\CANTIQUE D'ADORATION\POLE NA NKOLO YESU.ppt	OK	12	1853	. REFRAIN MOYI KITOKO NA MOTEMA NA NGAI EKOGENGE EKO PESA POLE NATONDAMI NA BOLINGO NALINGI MPE KOYEMBA. | 3. POLELE NA NKOLO YESU MOYI KITOKO NA NZAMBE ETANISI BOMOYI NA NGAI EPELISI MOTEMA 2. MOYI NA LIKOLO ETANI EPELI
D:\Project\Project-On\CANTIQUE D'ADORATION\Portes éternelles.ppt	OK	6	1240	PORTES ETERNELLES 1. Portes Eternelles élevez vos linteaux Portes Eternelles élevez vos linteaux Que le Roi de Gloire fasse son entrée Qui est ce Roi de gloire L’Eternel des armées | 2. Nous sommes des fils ! Et des fill
D:\Project\Project-On\CANTIQUE D'ADORATION\Pour cet immense bonheur.ppt	OK	3	480	1.Pour cet immense bonheur (Alléluia) Que tu as mis dans mon cœur (Alléluia) 2. Je veux Te chanter Seigneur (Alléluia) Oui Jésus est mon Sauveur (Alléluia) | 3. Je le redirai encore (Alléluia) Que pour moi Jésus est mort
D:\Project\Project-On\CANTIQUE D'ADORATION\Pour moi chrétien, la terre est un exil.ppt	OK	3	858	84. POUR MOI CHRETIEN ( G ) * Pour moi chrétien, la terre est un exil; Mais tout est bien. (bis.) Il faut marcher de péril en péril; Mais tout est bien. (bis) Pourquoi les pleurs, la terreur ou l’ennui ? Christ est à moi
D:\Project\Project-On\CANTIQUE D'ADORATION\Pourrons-nous a la rivière.ppt	OK	12	1476	158. POURRONS-NOUS A LA RIVIERE ( Ab ) Pourrons-nous à la rivière Sortant du trône de Dieu Nous rassembler sur la rive Où les anges ont marché | Chœur Oui, nous allons nous rassembler A la merveilleuse rivière Avec tous 
D:\Project\Project-On\CANTIQUE D'ADORATION\Poussons vers l'Eternel des cris de joie.ppt	OK	2	536	Poussons vers l’Eternel des cris de joie Poussons vers l’Eternel des cris de joie Puissance et majesté, louanges au Roi Les montagnes tremblent, les océans rugissent au son de ta gloire ah ah Emerveillé par l’œuvre de te
D:\Project\Project-On\CANTIQUE D'ADORATION\Précieux souvenirs.ppt	OK	18	2503	411.PRECIEUX SOUVENIRS (Ab) * Précieux souvenirs, anges invisibles, Sont envoyés vers mon âme; Ils traînent toujours tout près de moi, Et le passé sacré s’ouvre. | Précieux souvenirs, o ils subsistent Et toujours inonden
D:\Project\Project-On\CANTIQUE D'ADORATION\Prends le nom de Jésus.ppt	OK	8	1029	85. PRENDS LE NOM DE JESUS (Ab) * Prends le Nom de Jésus avec toi, O toi enfant de tristesse Il va te procurer la joie, Prends-le partout où tu vas. | Précieux nom, nom si doux ! Espoir de la terre, joie du ciel, Précieu
D:\Project\Project-On\CANTIQUE D'ADORATION\Prends-moi par la main mon père.ppt	OK	6	946	403.PRENDS-MOI PAR LA MAIN, MON PERE ( A ) * Prends-moi par la main, mon Père, Tu es mon repos pour ma vie, Sois mon Refuge, Surveille-moi d’en haut, Sauve-moi quand je sombre, Car je T’appartiens Pour que jamais je m’ég
D:\Project\Project-On\CANTIQUE D'ADORATION\Prens ma main cher Seigneur.ppt	OK	4	812	412.PRENDS MA MAIN CHER SEIGNEUR ( Bb ) * Quand ma voie devient morne, Sois tout près, cher Seigneur; Quand ma vie sera quasi partie; Ecoutes-moi quand j’appelle, Tiens ma main que je ne tombe; Prends ma main, mène-moi à
D:\Project\Project-On\CANTIQUE D'ADORATION\Près de la croix.ppt	OK	8	811	86. PRES DE LA CROIX ( F ) Près de la croix, garde-moi La fontaine précieuse Gratuite et guérissante Coule du calvaire | A la croix, à la croix Soit ma gloire à jamais Et que mon âme enlevée Trouve repos là haut. | Près 
D:\Project\Project-On\CANTIQUE D'ADORATION\Priez priez tout le temps.ppt	OK	1	252	388.PRIEZ, PRIEZ TOUT LE TEMPS ( A ) * Priez, priez tout le temps Même si le chemin Est rocailleux ! Priez, priez tout le temps Même si le chemin Est épineux. Priez - Le, louez Le Priez - Le, tout le temps Priez, priez, 
D:\Project\Project-On\CANTIQUE D'ADORATION\Quand j'ai vu tes mains.ppt	OK	4	784	416.QUAND J’AI VU TES MAINS ( D ) * Quand j’ai vu Tes mains Guérissant les malades, Quand j’ai vu Tes mains Qui rompaient du pain; Pour nourrir tout autour de Toi Des milliers d’hommes Seigneur en retour, Reçois mon amou
D:\Project\Project-On\CANTIQUE D'ADORATION\Quand j'ai vu ton corps.ppt	OK	4	938	416.QUAND J’AI VU TES MAINS ( D ) * Quand j’ai vu Tes mains Guérissant les malades, Quand j’ai vu Tes mains Qui rompaient du pain; Pour nourrir tout autour de Toi Des milliers d’hommes Seigneur en retour, Reçois mon amou
D:\Project\Project-On\CANTIQUE D'ADORATION\QUAND JE PENSE A TON AMOUR kwete.ppt	OK	6	1515	QUAND JE PENSE A TON AMOUR 1. Quand je pense à ton amour Et à tout ce que tu as fait pour moi, J’étais perdu comme une aiguille dans le sable, Tu m’as cherché et tu m’as trouvé | Refrain Oh Seigneur je te dis : « Merci »
D:\Project\Project-On\CANTIQUE D'ADORATION\Quand je verrai le sang.ppt	OK	8	1016	161. QUAND JE VERRAI LE SANG ( C ) Christ rédempteur est mort sur la croix Pour le pécheur, Il paya son dû Aspergez votre âme avec le sang Et je passerai par-dessus vous | Quand je verrai le sang Quand je verrai le sang 
D:\Project\Project-On\CANTIQUE D'ADORATION\Quand je vis cette fontaine.ppt	OK	8	973	507.QUAND JE VIS CETTE FONTAINE ( Eb ) * Quand je vis cette Fontaine Qui purifie mon péché J’écoutai l’appel de l’Esprit M’invitant à être pur. | Je louerai, je louerai, l’Agneau immolé pour moi, Donnez-Lui gloire vous l
D:\Project\Project-On\CANTIQUE D'ADORATION\Quand l'appel retentira.ppt	OK	6	1073	162. QUAND L’APPEL RETENTIRA ( Ab ) * Quand la trompette du Seigneur sonnera et le temps n’est plus, Et viendra l’Éternel matin radieux; Quand les sauvés de la terre s’assembleront sur l’autre rive, Quand l’appel retenti
D:\Project\Project-On\CANTIQUE D'ADORATION\Quand le vol de la tempête.ppt	OK	4	750	273.QUAND LE VOL DE LA TEMPETE ( E) *J’entends une voix Depuis la porte Céleste Monte mon enfant, vers ton appel élevé Tu as choisi / le chemin difficile Voici une grande portion / du Ciel t’attend. | Quand la tempête fa
D:\Project\Project-On\CANTIQUE D'ADORATION\Quand les rachetés s'assembleront.ppt	OK	8	1421	163. QUAND LES RACHETES S’ASSEMBLERONT ( G ) * Je pense à l’enlèvement vers notre, Maison bénie d’en haut, Quand les rachetés s’y assembleront; Combien nous chanterons l’hymne céleste dans cette ville là-haut, Quand les 
D:\Project\Project-On\CANTIQUE D'ADORATION\Quand l'esprit de Dieu habite en moi.ppt	OK	10	497	194. QUAND L’ESPRIT DE DIEU HABITE EN MOI ( Em ) Quand l’Esprit de Dieu habite en moi, je chante comme David | Je chante (3x) comme David | Quand l’Esprit de Dieu habite en moi, j’adore comme David | J’adore (3x) comme D
D:\Project\Project-On\CANTIQUE D'ADORATION\Que la beauté de Jésus.ppt	OK	1	253	509.QUE LA BEAUTE DE JESUS ( Eb ) * Que la beauté de Jésus, Sa pureté, Et Son merveilleux amour soient vus en moi, O Toi, Esprit divin, rends pure toute ma nature, Que la beauté de Jésus soit vue en moi. Ciel et Terre Te
D:\Project\Project-On\CANTIQUE D'ADORATION\Que l'amour de ta parole.ppt	OK	3	302	510.QUE L’AMOUR DE TA PAROLE ( G ) * Que l’amour de Ta Parole soit toujours dans mon cœur Je m’abandonne à Toi O Seigneur | * Que l’Amour de Ta Parole Ne me quitte jamais Je m’abandonne à Toi O Seigneur Jésus. | * Que l’
D:\Project\Project-On\CANTIQUE D'ADORATION\Que me serait-il arrivé.ppt	OK	10	1966	418.QUE ME SERAIT-IL ARRIVE ( D ) * Que me serait-il arrivé Si je n’avais pas Jésus? Je serais un malheureux Enchaîné par le péché, Que me serait-il arrivé Si je n’avais pas Jésus? Ma vie ne serait qu’un Fardeau de souci
D:\Project\Project-On\CANTIQUE D'ADORATION\Que Tu es grand.ppt	OK	8	1380	165. QUE TU ES GRAND ( Bb ) *Seigneur mon Dieu! quand dans mon étonnement, je considère le monde fait par Tes mains; Je vois les étoiles et j’entends les tonnerres, Ta puissance plane à travers l’Univers. | Mon âme chant
D:\Project\Project-On\CANTIQUE D'ADORATION\Quel ami fidèle et tendre.ppt	OK	5	1177	511.QUEL AMI FIDELE ET TENDRE ( F ) * Quel ami fidèle et tendre Nous avons en Jésus Christ, Toujours prêt à nous entendre, A répondre à notre cris ! Il connaît nos défaillances, Nos chutes de chaque jour Sévère en ses ex
D:\Project\Project-On\CANTIQUE D'ADORATION\Quel ami.ppt	OK	3	725	166. QUEL AMI ( F ) * Quel ami nous avons en Jésus, Portant nos péchés et peines ! O quel privilège d’apporter Tout à Dieu dans la prière ! Souvent nous perdons la paix, En vain nous portons la peine Parce que nous n’app
D:\Project\Project-On\CANTIQUE D'ADORATION\Quel beau jour.ppt	OK	6	992	160. QUEL BEAU JOUR ( G ) * Oh! Quel beau jour, jour de mon choix Sur Toi, mon Sauveur et mon Dieu! Que mon cœur rayonne de joie, Exprime partout son ravissement. | Quel beau jour, quel beau jour, Quand Jésus ôta mes péc
D:\Project\Project-On\CANTIQUE D'ADORATION\QUEL BONHEUR DE MARCHER AVEC LUI.ppt	OK	6	975	168. QUEL BONHEUR DE MARCHER AVEC LUI ( G ) Quel bonheur de marcher avec Lui ! Quel bonheur de marcher avec Lui Il conduira tous les pas De mon voyage ici-bas Quel bonheur de marcher avec Lui ! | Alléluia ! Gloire à Son 
D:\Project\Project-On\CANTIQUE D'ADORATION\Quel est cet homme de Jésus.ppt	OK	3	287	419.QUEL EST CET HOMME DE JESUS ( G ) * Quel est cet Homme de Jésus Alléluia ! (x2) * Il marcha sur les eaux, Alléluia ! | * Il multiplia les pains, Alléluia ! * Il ressuscita les morts Alléluia ! | * Il fait voir les av
D:\Project\Project-On\CANTIQUE D'ADORATION\Quel jour ce sera.ppt	OK	4	830	88. QUEL JOUR CE SERA ( Ab ) Il vient un jour où les chagrins ne seront plus, Ni nuages dans le ciel, ni larmes voilant la vue ; Tout est paix éternellement sur ce beau rivage doré, Oh ! Quel jour, glorieux jour ce sera 
D:\Project\Project-On\CANTIQUE D'ADORATION\Quel jour de gloire.ppt	OK	8	774	312.DIEU A POURVU UN AGNEAU ( D ) * Dieu a pourvu un agneau Pour enlever mes péchés. Quand moi j’étais dans le monde, Jésus Christ est mort pour moi. | Aie pitié de moi Jésus, Fils de Dieu Enlève de mon cœur Toute incréd
D:\Project\Project-On\CANTIQUE D'ADORATION\Quel Sauveur merveilleux je possède.ppt	OK	8	1065	89. QUEL SAUVEUR MERVEILLEUX ( G ) * Quel sauveur merveilleux je possède! Il s’est sacrifié pour moi Et sa vie innocente il céda Pour mourir sur l’infâme bois | Attaché à la croix pour moi. Attaché à la croix pour moi, I
D:\Project\Project-On\CANTIQUE D'ADORATION\Quelqu'un est malade.ppt	OK	5	434	253. QUELQU’UN EST MALADE ( D ) (Quelqu’un est malade Seigneur viens ici Quelqu’un est malade Seigneur Viens ici) (2x) Seigneur, viens ici. | (Quelqu’un est souffrant Seigneur Viens ici Quelqu’un est souffrant Seigneur V
D:\Project\Project-On\CANTIQUE D'ADORATION\Qu'il est bon de compter en Jésus.ppt	OK	8	1045	420.QU’IL EST BON DE COMPTER EN JESUS (Eb) * Qu’il est bon de compter en Jésus, Juste Le croire sur Sa Parole, S’appuyer dans La promesse, et croire « L’AINSI DIT LE SEIGNEUR» | Jésus, Jésus, j’ai confiance en Lui Expéri
D:\Project\Project-On\CANTIQUE D'ADORATION\Qu'il fait bon à ton service.ppt	OK	10	1046	90. QU’IL FAIT BON A TON SERVICE ( D ) * Qu’il fait bon à Ton service Jésus mon Sauveur! Qu’il est doux le sacrifice Que T’offre mon cœur | Prend, ô Jésus, prend ma vie, Elle est toute à Toi Et dans Ta grâce infinie Du m
D:\Project\Project-On\CANTIQUE D'ADORATION\Qu'il fait bon à ton service1.ppt	OK	10	1046	90. QU’IL FAIT BON A TON SERVICE ( D ) * Qu’il fait bon à Ton service Jésus mon Sauveur! Qu’il est doux le sacrifice Que T’offre mon cœur | Prend, ô Jésus, prend ma vie, Elle est toute à Toi Et dans Ta grâce infinie Du m
D:\Project\Project-On\CANTIQUE D'ADORATION\Racheté.ppt	OK	8	994	169. RACHETE ( Ab) * Racheté, combien j’aime le proclamer racheté par le sang de l’Agneau; Et racheté par sa grâce infinie, Je suis son enfant pour toujours. | Racheté, racheté, Racheté par le sang de l’Agneau; Racheté, 
D:\Project\Project-On\CANTIQUE D'ADORATION\Rassemblant les gerbes.ppt	OK	6	1072	170. RASSEMBLANT LES GERBES ( Bb ) * Nous irons joyeux, ce jour, moissonner au champ lointain; Rassemblant les belles gerbes; Du matin jusqu’au soir nous travaillerons avec force. Rassemblant les belles gerbes. | Choeur 
D:\Project\Project-On\CANTIQUE D'ADORATION\Reçois l'Adoration.ppt	OK	6	851	Reçois l’adoration, tu es le Roi de gloire Notre victoire, Digne es-tu Seigneur, Emmanuel (x2) | Dieu de lumière élevé dans les cieux, Rempli de grâce et de paix. Environné de louange et de feu, Gardien de l’éternité. Po
D:\Project\Project-On\CANTIQUE D'ADORATION\Règne sur mon âme.ppt	OK	3	502	422.REGNE SUR MON AME ( Ab ) * Règne sur mon âme (x2) Doux Saint Esprit Règne sur mon âme Mon repos est entier Quand je suis à tes pieds Doux Saint Esprit Règne sur mon âme | * Règne sur mon âme (x2) Doux Saint Esprit Rè
D:\Project\Project-On\CANTIQUE D'ADORATION\Remplis-moi Seigneur.ppt	OK	1	203	513.REMPLIS MOI SEIGNEUR ( D ) *Remplis-moi Seigneur De Ton Saint Esprit Remplis-moi! Tous les jours de ma vie! Je veux voir Ta gloire Se manifester Remplis-moi! Chaque jour De Ton amour
D:\Project\Project-On\CANTIQUE D'ADORATION\Remplis-moi.ppt	OK	1	133	423.REMPLIS-MOI ( C ) Remplis-moi. (x2) Jésus viens et remplis-moi Remplis-moi de Ta Présence Seigneur oh viens et remplis-moi.
D:\Project\Project-On\CANTIQUE D'ADORATION\Reste avec nous Seigneur.ppt	OK	4	724	92. RESTE AVEC NOUS, SEIGNEUR ( E ) * Reste avec nous, Seigneur, le jour décline, La nuit s’approche et nous menace Tous; Nous implorons Ta présence divine: Reste avec nous , Seigneur, reste avec nous. | * En Toi nos cœu
